Sableye, 302, -1, 68, -1, -1, -1, -1, -1, -1, 123, -1, 70, 102, 102, -1, -1, 52, 124, 124, -1, -1, 64, 294, -1, 174, -1, 297, -1, -1
Mawile, 303, -1, 69, -1, -1, -1, -1, -1, -1, 63, -1, 71, -1, -1, -1, -1, -1, 125, 125, -1, -1, -1, 295, -1, 175, -1, -1, -1, -1
Aron, 304, -1, 70, -1, -1, -1, -1, 166, -1, -1, 99, 72, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 191, -1, -1, -1, -1
Lairon, 305, -1, 71, -1, -1, -1, -1, 167, -1, -1, 100, 73, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 192, -1, -1, -1, -1
Aggron, 306, -1, 72, -1, -1, -1, -1, 168, -1, -1, 101, 74, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 193, -1, -1, -1, -1
Meditite, 307, -1, 76, 86, 86, -1, -1, -1, 143, -1, -1, 78, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 161, -1, -1
Medicham, 308, -1, 77, 87, 87, -1, -1, -1, 144, -1, -1, 79, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 162, -1, -1
Electrike, 309, -1, 78, -1, -1, -1, -1, -1, -1, 73, -1, 80, -1, -1, -1, -1, -1, 293, -1, -1, 114, -1, 66, -1, -1, -1, -1, -1, -1
Manectric, 310, -1, 79, -1, -1, -1, -1, -1, -1, 74, -1, 81, -1, -1, -1, -1, -1, 294, -1, -1, 115, -1, 67, -1, -1, -1, -1, -1, -1
Plusle, 311, -1, 80, -1, -1, -1, -1, -1, 96, -1, -1, 82, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 119
Minun, 312, -1, 81, -1, -1, -1, -1, -1, 97, -1, -1, 83, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 120
Volbeat, 313, -1, 86, -1, -1, -1, -1, -1, 133, -1, -1, 89, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 9, -1
Illumise, 314, -1, 87, -1, -1, -1, -1, -1, 134, -1, -1, 90, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 10, -1
Roselia, 315, -1, 94, 26, 26, -1, -1, 134, 72, -1, -1, 98, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 60, -1, -1, 90, -1, -1, -1
Gulpin, 316, -1, 95, -1, -1, -1, -1, -1, 98, -1, -1, 100, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 139, -1, -1
Swalot, 317, -1, 96, -1, -1, -1, -1, -1, 99, -1, -1, 101, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 140, -1, -1
Carvanha, 318, -1, 97, -1, -1, -1, -1, -1, 55, -1, -1, 102, 264, -1, -1, -1, 79, 345, -1, -1, -1, 92, -1, 111, -1, -1, -1, -1, -1
Sharpedo, 319, -1, 98, -1, -1, -1, -1, -1, 56, -1, -1, 103, 265, -1, -1, -1, 80, 346, -1, -1, -1, 93, -1, 112, -1, -1, -1, -1, -1
Wailmer, 320, -1, 99, -1, -1, -1, -1, 240, -1, 27, -1, 104, 266, -1, -1, -1, 81, 351, -1, -1, -1, 98, 356, 190, -1, -1, -1, -1, -1
Wailord, 321, -1, 100, -1, -1, -1, -1, 241, -1, 28, -1, 105, 267, -1, -1, -1, 82, 352, -1, -1, -1, 99, 357, 191, -1, -1, -1, -1, -1
Numel, 322, -1, 101, -1, -1, -1, -1, 204, -1, -1, -1, 106, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 151, -1, 125
Camerupt, 323, -1, 102, -1, -1, -1, -1, 205, -1, -1, -1, 107, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 152, -1, 126
Torkoal, 324, -1, 105, -1, -1, -1, -1, -1, -1, -1, 96, 110, 223, -1, -1, 95, -1, 287, -1, -1, 108, -1, 300, 173, -1, -1, 150, -1, 86
Spoink, 325, -1, 110, -1, -1, -1, -1, 206, -1, 7, -1, 115, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 111, 125, -1
Grumpig, 326, -1, 111, -1, -1, -1, -1, 207, -1, 8, -1, 116, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 112, 126, -1
Spinda, 327, -1, 114, -1, -1, -1, -1, -1, -1, -1, 131, 119, 105, 105, -1, -1, -1, 128, 128, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Trapinch, 328, -1, 116, -1, -1, -1, -1, 121, -1, -1, 3, 121, 235, -1, -1, 107, -1, 304, -1, -1, 125, -1, 321, -1, -1, -1, -1, -1, 44
Vibrava, 329, -1, 117, -1, -1, -1, -1, 122, -1, -1, 4, 122, 236, -1, -1, 108, -1, 305, -1, -1, 126, -1, 322, -1, -1, -1, -1, -1, 45
Flygon, 330, -1, 118, -1, -1, -1, -1, 123, -1, -1, 5, 123, 237, -1, -1, 109, -1, 306, -1, -1, 127, -1, 323, -1, -1, -1, -1, -1, 46
Cacnea, 331, -1, 119, -1, -1, -1, -1, -1, -1, -1, -1, 124, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 252, -1, -1
Cacturne, 332, -1, 120, -1, -1, -1, -1, -1, -1, -1, -1, 125, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 253, -1, -1
Swablu, 333, -1, 121, -1, 171, -1, -1, 246, -1, -1, 139, 126, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 35, -1, 219, -1, 114
Altaria, 334, -1, 122, -1, 172, -1, -1, 247, -1, -1, 140, 127, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 36, -1, 220, -1, 115
Zangoose, 335, -1, 123, -1, -1, -1, -1, 186, -1, 5, -1, 128, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 217, -1, 70
Seviper, 336, -1, 124, -1, -1, -1, -1, 187, -1, 6, -1, 129, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 218, -1, 71
Lunatone, 337, -1, 125, -1, -1, -1, -1, 214, -1, 12, -1, 130, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 362, -1, -1, -1, -1, -1, -1
Solrock, 338, -1, 126, -1, -1, -1, -1, 215, -1, 13, -1, 131, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 363, -1, -1, -1, -1, -1, -1
Barboach, 339, -1, 127, 80, 80, -1, -1, -1, -1, -1, 40, 132, 93, 93, 36, -1, 43, 113, 113, 36, -1, 55, 228, 137, 60, 97, 168, 162, -1
Whiscash, 340, -1, 128, 81, 81, -1, -1, -1, -1, -1, 41, 133, 94, 94, 37, -1, 44, 114, 114, 37, -1, 56, 229, 138, 61, 98, 169, 163, -1
Corphish, 341, -1, 129, -1, -1, -1, -1, 279, 51, -1, -1, 134, -1, -1, -1, -1, -1, 357, -1, -1, -1, 104, 102, 91, -1, -1, -1, 11, -1
Crawdaunt, 342, -1, 130, -1, -1, -1, -1, 280, 52, -1, -1, 135, -1, -1, -1, -1, -1, 358, -1, -1, -1, 105, 103, 92, -1, -1, -1, 12, -1
Baltoy, 343, -1, 131, -1, -1, -1, -1, 169, -1, -1, -1, 136, -1, -1, -1, -1, -1, 310, -1, -1, 131, -1, 82, -1, 151, -1, -1, -1, -1
Claydol, 344, -1, 132, -1, -1, -1, -1, 170, -1, -1, -1, 137, -1, -1, -1, -1, -1, 311, -1, -1, 132, -1, 83, -1, 152, -1, -1, -1, -1
Lileep, 345, -1, 133, -1, -1, -1, -1, -1, -1, -1, -1, 138, -1, -1, -1, -1, -1, 231, -1, 132, -1, -1, -1, -1, 183, -1, -1, -1, -1
Cradily, 346, -1, 134, -1, -1, -1, -1, -1, -1, -1, -1, 139, -1, -1, -1, -1, -1, 232, -1, 133, -1, -1, -1, -1, 184, -1, -1, -1, -1
Anorith, 347, -1, 135, -1, -1, -1, -1, -1, -1, -1, -1, 140, -1, -1, -1, -1, -1, 233, -1, 134, -1, -1, -1, -1, 185, -1, -1, -1, -1
Armaldo, 348, -1, 136, -1, -1, -1, -1, -1, -1, -1, -1, 141, -1, -1, -1, -1, -1, 234, -1, 135, -1, -1, -1, -1, 186, -1, -1, -1, -1
Feebas, 349, -1, 140, 138, 138, -1, -1, -1, -1, -1, -1, 145, 155, -1, 82, -1, -1, 189, -1, 90, -1, -1, 152, -1, 188, -1, -1, 158, -1
Milotic, 350, -1, 141, 139, 139, -1, -1, -1, -1, -1, -1, 146, 156, -1, 83, -1, -1, 190, -1, 91, -1, -1, 153, -1, 189, -1, -1, 159, -1
Castform, 351, -1, 142, -1, -1, -1, -1, 163, -1, -1, -1, 147, 181, -1, 108, 77, 69, 220, -1, 121, 84, 82, -1, -1, -1, -1, -1, -1, -1
Kecleon, 352, -1, 145, -1, -1, -1, -1, -1, 116, -1, -1, 150, -1, -1, -1, -1, -1, 214, -1, 115, -1, -1, -1, -1, -1, -1, -1, -1, -1
Shuppet, 353, -1, 146, -1, -1, -1, -1, 210, -1, -1, 122, 151, -1, -1, -1, -1, -1, 316, -1, -1, 137, -1, -1, -1, -1, -1, 298, -1, -1
Banette, 354, -1, 147, -1, -1, -1, -1, 211, -1, -1, 123, 152, -1, -1, -1, -1, -1, 317, -1, -1, 138, -1, -1, -1, -1, -1, 299, -1, -1
Duskull, 355, -1, 148, -1, 189, -1, -1, -1, -1, -1, -1, 153, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 135, -1, -1, 158, -1, 139, -1
Dusclops, 356, -1, 149, -1, 190, -1, -1, -1, -1, -1, -1, 154, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 136, -1, -1, 159, -1, 140, -1
Tropius, 357, -1, 150, -1, 185, -1, -1, 288, -1, -1, -1, 156, -1, -1, -1, -1, -1, 354, -1, -1, -1, 101, -1, -1, -1, -1, 246, -1, -1
Chimecho, 358, -1, 151, 83, 83, -1, -1, -1, -1, 112, -1, 158, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 196, -1, 143, -1
Absol, 359, -1, 152, -1, 209, -1, -1, 216, -1, 9, -1, 159, 245, -1, -1, 117, -1, 322, -1, -1, 143, -1, -1, -1, 107, -1, -1, -1, -1
Wynaut, 360, -1, 160, -1, -1, -1, -1, -1, -1, 118, -1, 167, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 216, -1, -1, -1, -1, -1, -1
Snorunt, 361, -1, 171, -1, 206, -1, -1, -1, -1, -1, -1, 179, 246, -1, -1, 118, -1, 323, -1, -1, 144, -1, 79, -1, 25, 205, 357, 172, -1
Glalie, 362, -1, 172, -1, 207, -1, -1, -1, -1, -1, -1, 180, 247, -1, -1, 119, -1, 324, -1, -1, 145, -1, 80, -1, 26, 206, 358, 173, -1
Spheal, 363, -1, 173, -1, -1, -1, -1, 243, -1, -1, -1, 182, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 159, 143, -1, -1, -1
Sealeo, 364, -1, 174, -1, -1, -1, -1, 244, -1, -1, -1, 183, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 160, 144, -1, -1, -1
Walrein, 365, -1, 175, -1, -1, -1, -1, 245, -1, -1, -1, 184, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 161, 145, -1, -1, -1
Clamperl, 366, -1, 176, -1, -1, -1, -1, -1, -1, 141, -1, 185, -1, -1, -1, -1, -1, 140, 140, -1, 61, -1, -1, -1, -1, -1, -1, -1, -1
Huntail, 367, -1, 177, -1, -1, -1, -1, -1, -1, 142, -1, 186, -1, -1, -1, -1, -1, 141, 141, -1, 62, -1, -1, -1, -1, -1, -1, -1, -1
Gorebyss, 368, -1, 178, -1, -1, -1, -1, -1, -1, 143, -1, 187, -1, -1, -1, -1, -1, 142, 142, -1, 63, -1, -1, -1, -1, -1, -1, -1, -1
Relicanth, 369, -1, 179, -1, -1, -1, -1, -1, -1, 42, -1, 188, 262, -1, -1, -1, 77, 343, -1, -1, -1, 90, -1, -1, 187, -1, -1, -1, -1
Luvdisc, 370, -1, 183, -1, -1, -1, -1, -1, -1, 29, -1, 192, 111, 111, 43, -1, -1, 134, 134, 43, -1, -1, -1, -1, -1, -1, 332, -1, 82
Bagon, 371, -1, 187, -1, -1, -1, -1, -1, -1, 14, -1, 196, 117, 117, -1, -1, -1, 147, 147, -1, -1, -1, -1, -1, 113, -1, 276, -1, -1
Shelgon, 372, -1, 188, -1, -1, -1, -1, -1, -1, 15, -1, 197, 118, 118, -1, -1, -1, 148, 148, -1, -1, -1, -1, -1, 114, -1, 277, -1, -1
Salamence, 373, -1, 189, -1, -1, -1, -1, -1, -1, 16, -1, 198, 119, 119, -1, -1, -1, 149, 149, -1, -1, -1, -1, -1, 115, -1, 278, -1, -1
Beldum, 374, -1, 190, -1, -1, -1, -1, 262, -1, -1, -1, 199, 214, -1, -1, 86, -1, 278, -1, -1, 99, -1, -1, -1, 129, -1, -1, -1, 137
Metang, 375, -1, 191, -1, -1, -1, -1, 263, -1, -1, -1, 200, 215, -1, -1, 87, -1, 279, -1, -1, 100, -1, -1, -1, 130, -1, -1, -1, 138
Metagross, 376, -1, 192, -1, -1, -1, -1, 264, -1, -1, -1, 201, 216, -1, -1, 88, -1, 280, -1, -1, 101, -1, -1, -1, 131, -1, -1, -1, 139
Regirock, 377, -1, 193, -1, -1, -1, -1, -1, -1, -1, -1, 202, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 197, -1, -1, -1, -1
Regice, 378, -1, 194, -1, -1, -1, -1, -1, -1, -1, -1, 203, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 198, -1, -1, -1, -1
Registeel, 379, -1, 195, -1, -1, -1, -1, -1, -1, -1, -1, 204, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 199, -1, -1, -1, -1
Latias, 380, -1, 196, -1, -1, -1, -1, -1, -1, -1, -1, 205, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Latios, 381, -1, 197, -1, -1, -1, -1, -1, -1, -1, -1, 206, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Kyogre, 382, -1, 198, -1, -1, -1, -1, -1, -1, -1, -1, 207, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Groudon, 383, -1, 199, -1, -1, -1, -1, -1, -1, -1, -1, 208, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Rayquaza, 384, -1, 200, -1, -1, -1, -1, -1, -1, -1, -1, 209, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Jirachi, 385, -1, 201, -1, -1, -1, -1, -1, -1, -1, -1, 210, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Deoxys, 386, -1, 202, -1, -1, -1, -1, -1, -1, -1, -1, 211, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
Turtwig, 387, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 130, -1, -1, 191
Grotle, 388, -1, -1, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 131, -1, -1, 192
Torterra, 389, -1, -1, 3, 3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 132, -1, -1, 193
Chimchar, 390, -1, -1, 4, 4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 61, -1, -1, 194
Monferno, 391, -1, -1, 5, 5, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 62, -1, -1, 195
Infernape, 392, -1, -1, 6, 6, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 63, -1, -1, 196
Piplup, 393, -1, -1, 7, 7, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 161, -1, -1, 197
Prinplup, 394, -1, -1, 8, 8, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 162, -1, -1, 198
Empoleon, 395, -1, -1, 9, 9, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 163, -1, -1, 199
Starly, 396, -1, -1, 10, 10, -1, -1, -1, -1, 99, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 12, 97, 28, -1
Staravia, 397, -1, -1, 11, 11, -1, -1, -1, -1, 100, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 13, 98, 29, -1
Staraptor, 398, -1, -1, 12, 12, -1, -1, -1, -1, 101, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 14, 99, 30, -1
Bidoof, 399, -1, -1, 13, 13, -1, -1, -1, 38, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 10, -1, -1, -1
Bibarel, 400, -1, -1, 14, 14, -1, -1, -1, 39, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 11, -1, -1, -1
Kricketot, 401, -1, -1, 15, 15, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 39, 33, 61, -1
Kricketune, 402, -1, -1, 16, 16, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 40, 34, 62, -1
Shinx, 403, -1, -1, 17, 17, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 25, -1, 15, 94, 109, -1
Luxio, 404, -1, -1, 18, 18, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 26, -1, 16, 95, 110, -1
Luxray, 405, -1, -1, 19, 19, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 27, -1, 17, 96, 111, -1
Budew, 406, -1, -1, 25, 25, -1, -1, 133, 71, -1, -1, 97, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 59, -1, -1, 89, -1, -1, -1
Roserade, 407, -1, -1, 27, 27, -1, -1, 135, 73, -1, -1, 99, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 61, -1, -1, 91, -1, -1, -1
Cranidos, 408, -1, -1, 36, 36, -1, -1, -1, -1, -1, -1, -1, 188, -1, 115, -1, -1, 235, -1, 136, -1, -1, -1, -1, -1, 208, -1, -1, 107
Rampardos, 409, -1, -1, 37, 37, -1, -1, -1, -1, -1, -1, -1, 189, -1, 116, -1, -1, 236, -1, 137, -1, -1, -1, -1, -1, 209, -1, -1, 108
Shieldon, 410, -1, -1, 38, 38, -1, -1, -1, -1, -1, -1, -1, 190, -1, 117, -1, -1, 237, -1, 138, -1, -1, -1, -1, -1, 210, -1, -1, 109
Bastiodon, 411, -1, -1, 39, 39, -1, -1, -1, -1, -1, -1, -1, 191, -1, 118, -1, -1, 238, -1, 139, -1, -1, -1, -1, -1, 211, -1, -1, 110
Burmy, 412, -1, -1, 45, 45, -1, -1, -1, 44, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 43, -1, -1, -1
Wormadam, 413, -1, -1, 46, 46, -1, -1, -1, 45, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 44, -1, -1, -1
Mothim, 414, -1, -1, 47, 47, -1, -1, -1, 46, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 45, -1, -1, -1
Combee, 415, -1, -1, 53, 53, -1, -1, 142, 76, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 116, 203, -1, 70, 38, -1, -1
Vespiquen, 416, -1, -1, 54, 54, -1, -1, 143, 77, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 117, 204, -1, 71, 39, -1, -1
Pachirisu, 417, -1, -1, 55, 55, -1, -1, -1, -1, 132, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 109, 201, 63, -1
Buizel, 418, -1, -1, 56, 56, -1, -1, 149, -1, -1, 58, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 41, 51, -1, -1
Floatzel, 419, -1, -1, 57, 57, -1, -1, 150, -1, -1, 59, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 42, 52, -1, -1
Cherubi, 420, -1, -1, 58, 58, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 128, -1, -1, 66, -1, -1, -1
Cherrim, 421, -1, -1, 59, 59, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 129, -1, -1, 67, -1, -1, -1
Shellos, 422, -1, -1, 60, 60, -1, -1, -1, -1, -1, -1, -1, 260, -1, -1, -1, 75, 341, -1, -1, -1, 88, 230, -1, -1, 82, 327, -1, -1
Gastrodon, 423, -1, -1, 61, 61, -1, -1, -1, -1, -1, -1, -1, 261, -1, -1, -1, 76, 342, -1, -1, -1, 89, 231, -1, -1, 83, 328, -1, -1
Ambipom, 424, -1, -1, 64, 64, 124, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 369, -1, -1, -1, 116, -1, -1, -1, 79, -1, 48, -1
Drifloon, 425, -1, -1, 65, 65, -1, -1, 208, -1, 1, -1, -1, 64, 64, -1, -1, -1, 76, 76, -1, -1, -1, 124, 135, -1, 37, 143, -1, -1
Drifblim, 426, -1, -1, 66, 66, -1, -1, 209, -1, 2, -1, -1, 65, 65, -1, -1, -1, 77, 77, -1, -1, -1, 125, 136, -1, 38, 144, -1, -1
Buneary, 427, -1, -1, 67, 67, -1, -1, 80, -1, -1, -1, -1, -1, -1, -1, -1, -1, 24, 24, -1, -1, 8, -1, 4, -1, 64, -1, -1, -1
Lopunny, 428, -1, -1, 68, 68, -1, -1, 81, -1, -1, -1, -1, -1, -1, -1, -1, -1, 25, 25, -1, -1, 9, -1, 5, -1, 65, -1, -1, -1
Mismagius, 429, -1, -1, 73, 73, -1, -1, -1, -1, -1, -1, -1, 67, 67, -1, -1, -1, 373, -1, -1, -1, 120, -1, -1, -1, 198, 115, -1, -1
Honchkrow, 430, -1, -1, 75, 75, -1, -1, -1, -1, -1, 52, -1, 278, -1, -1, -1, 93, 79, 79, -1, -1, -1, -1, -1, -1, 141, 233, -1, -1
Glameow, 431, -1, -1, 76, 76, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 152, -1, -1, -1
Purugly, 432, -1, -1, 77, 77, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 153, -1, -1, -1
Chingling, 433, -1, -1, 82, 82, -1, -1, -1, -1, 111, -1, 157, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 195, -1, 142, -1
Stunky, 434, -1, -1, 84, 84, -1, -1, -1, -1, 102, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 130, -1, -1, 110, 226, -1, -1
Skuntank, 435, -1, -1, 85, 85, -1, -1, -1, -1, 103, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 131, -1, -1, 111, 227, -1, -1
Bronzor, 436, -1, -1, 88, 88, -1, -1, 250, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 118, -1, 87, 180, 153, 154, -1
Bronzong, 437, -1, -1, 89, 89, -1, -1, 251, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 119, -1, 88, 181, 154, 155, -1
Bonsly, 438, -1, -1, 92, 92, -1, -1, -1, -1, -1, 129, -1, 30, 30, 14, -1, -1, 37, 37, 14, -1, -1, 252, -1, -1, 123, 87, 83, -1
Mime Jr., 439, -1, -1, 94, 94, -1, -1, -1, -1, 113, -1, -1, -1, -1, -1, -1, -1, 59, 59, -1, -1, -1, 364, -1, 10, 76, -1, -1, -1
Happiny, 440, -1, -1, 96, 96, -1, -1, -1, -1, -1, -1, -1, 32, 32, 16, 15, 8, 39, 39, 16, 15, 15, -1, 6, -1, 86, 43, -1, 16
Chatot, 441, -1, -1, 102, 102, -1, -1, -1, -1, 138, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 157, -1, -1, -1
Spiritomb, 442, -1, -1, 108, 108, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 47, 139, 302, -1, -1
Gible, 443, -1, -1, 109, 109, -1, -1, -1, -1, -1, 6, -1, 238, -1, -1, 110, -1, 307, -1, -1, 128, -1, -1, -1, 116, 187, 126, 164, -1
Gabite, 444, -1, -1, 110, 110, -1, -1, -1, -1, -1, 7, -1, 239, -1, -1, 111, -1, 308, -1, -1, 129, -1, -1, -1, 117, 188, 127, 165, -1
Garchomp, 445, -1, -1, 111, 111, -1, -1, -1, -1, -1, 8, -1, 240, -1, -1, 112, -1, 309, -1, -1, 130, -1, -1, -1, 118, 189, 128, 166, -1
Munchlax, 446, -1, -1, 112, 112, -1, -1, -1, 138, -1, -1, -1, 35, 35, -1, -1, -1, 42, 42, -1, -1, -1, 260, -1, 172, 51, -1, 102, -1
Riolu, 447, -1, -1, 115, 115, -1, -1, 33, 62, -1, -1, -1, 279, -1, -1, -1, 94, 377, -1, -1, -1, 124, 298, -1, 134, 223, 163, 64, -1
Lucario, 448, -1, -1, 116, 116, -1, -1, 34, 63, -1, -1, -1, 280, -1, -1, -1, 95, 378, -1, -1, -1, 125, 299, -1, 135, 224, 164, 65, -1
Hippopotas, 449, -1, -1, 122, 122, -1, -1, -1, -1, 48, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 314, -1, -1, 107, 265, -1, -1
Hippowdon, 450, -1, -1, 123, 123, -1, -1, -1, -1, 49, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 315, -1, -1, 108, 266, -1, -1
Skorupi, 451, -1, -1, 127, 127, -1, -1, 201, -1, -1, 15, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 285, 50, -1, 148, -1, -1, -1
Drapion, 452, -1, -1, 128, 128, -1, -1, 202, -1, -1, 16, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 286, 51, -1, 149, -1, -1, -1
